ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
1310,"",Agent,2024-03-05 16:20:14.526234,2024-03-05 18:14:40.236721,@Thomas Mirmotahari you nailed it! I think the issue here is that sidebar emails were not coming from your domain which must have caused the confusion.I have enabled a setting which makes sidebar come from your domain now (this feature was already in beta for couple of our customers but not yet enabled to all companies).,"Ticketing - Sidebar,Manual Task"
1310,"",Customer,2024-03-05 16:20:14.526234,2024-03-05 19:17:04.124873,Amazing! @George Saffaye can you let us know if anything else comes up around this?,"Ticketing - Sidebar,Manual Task"
1311,"",Customer,2024-03-05 20:04:56.504028,2024-03-05 20:04:56.504028,"hey team, you’re probably already aware but the web app seems to be down for us.",Bug
1311,"",Agent,2024-03-05 20:04:56.504028,2024-03-05 20:04:56.924285,@Ali taking a look,Bug
1311,"",Customer,2024-03-05 20:04:56.504028,2024-03-05 20:05:13.920044,"",Bug
1311,"",Agent,2024-03-05 20:04:56.504028,2024-03-05 20:06:59.779945,@Ali checking — working locally for me.,Bug
1311,"",Agent,2024-03-05 20:04:56.504028,2024-03-05 20:07:02.016771,"hey Ali, I am able to login to app and use it",Bug
1311,"",Customer,2024-03-05 20:04:56.504028,2024-03-05 20:13:24.750076,yeah I just tried on a few different devices and also on cellular–facing the same issue,Bug
1311,"",Agent,2024-03-05 20:04:56.504028,2024-03-05 20:15:26.909519,Which city/country are trying from? wondering if domain is not resolving at some place,Bug
1311,"",Customer,2024-03-05 20:04:56.504028,2024-03-05 20:15:42.811385,we’re in san francisco,Bug
1311,"",Customer,2024-03-05 20:04:56.504028,2024-03-05 20:16:10.423743,i tried on xfinity wifi and verizon 5g,Bug
1311,"",Agent,2024-03-05 20:04:56.504028,2024-03-05 20:42:30.435906,@Ali Still trying to debug — not seeing anything in logs/or able to reproduce. Any chance you can ask a team mate to try. Wondering if there is something common across devices that might be blocking Atlas?,Bug
1311,"",Customer,2024-03-05 20:04:56.504028,2024-03-05 20:51:19.461247,yeah kevin was experiencing the same issue on his laptop,Bug
1311,"",Agent,2024-03-05 20:04:56.504028,2024-03-05 21:05:58.881944,"Ali,Apologies but still not able to find any reason on our logs what might be causing this (checked with couple of users in SF and no luck reproducing so far). Here are couple of things that might help us narrow down the issue.1. Do you have any firewall/ad blocker/extension/Device manager that might be common across devices2. Can you try on a different browser3. Can you change DNS to cloudflare dns (1.1.1.1>)4. try flushing dns cache using dscacheutil -flushcache5. can you try going to directly to https://54.81.154.98/ and see if you get an {""detail"":""Not Found""} response.",Bug
1311,"",Agent,2024-03-05 20:04:56.504028,2024-03-05 21:08:14.877608,"Ali,Apologies but still not able to find any reason on our logs what might be causing this (checked with couple of users in SF and no luck reproducing so far). Here are couple of things that might help us narrow down the issue.1. Do you have any firewall/ad blocker/extension/Device manager that might be common across devices2. Can you try on a different browser3. Can you change DNS to cloudflare dns (1.1.1.1>)4. try flushing dns cache using dscacheutil -flushcache5. can you try going to directly to https://54.81.154.98/ and see if you get an {""detail"":""Not Found""} response.6. do you get the same error when you visit https://www.atlas.so",Bug
1311,"",Customer,2024-03-05 20:04:56.504028,2024-03-05 21:09:41.691311,"1. nothing’s changed, it was working fine earlier today and this happens on mobile as well.2. same issue.3. I can try this later.4. ditto.5. doesn’t load.6. landing page loads fine.",Bug
1311,"",Customer,2024-03-05 20:04:56.504028,2024-03-05 21:09:58.942145,"",Bug
1311,"",Customer,2024-03-05 20:04:56.504028,2024-03-05 21:10:17.299952,on refresh,Bug
1311,"",Customer,2024-03-05 20:04:56.504028,2024-03-05 21:19:32.140073,and it seems to be back now! nothing changed on our end,Bug
1311,"",Agent,2024-03-05 20:04:56.504028,2024-03-05 21:34:19.517121,Let us know if you face this again and we will try to figure out better diagnosis path. We haven’t change any infra so my guess is some intermittent network issue,Bug
1311,"",Agent,2024-03-05 20:04:56.504028,2024-03-05 21:47:55.726515,Seems like there was an outage on AWShttps://health.aws.amazon.com/health/status,Bug
1311,"",Customer,2024-03-05 20:04:56.504028,2024-03-05 21:56:38.821404,ah! good find. thanks.,Bug
1312,"",Customer,2024-03-05 23:34:47.017564,2024-03-05 23:35:05.265893,Does Atlas provide email automation as well?,Sales
1312,"",Agent,2024-03-05 23:34:47.017564,2024-03-05 23:35:07.34536,"hey Scott, how can we help you?",Sales
1312,"",Agent,2024-03-05 23:34:47.017564,2024-03-05 23:35:51.915045,Are you looking for email ticketing or outbound emails?,Sales
1312,"",Customer,2024-03-05 23:34:47.017564,2024-03-05 23:38:19.639636,I may be conflating two tools together,Sales
1312,"",Customer,2024-03-05 23:34:47.017564,2024-03-05 23:38:43.343404,"I'm looking for automated transactional emails, so for example when a customer subscribes through Stripe or renews their sub",Sales
1312,"",Customer,2024-03-05 23:34:47.017564,2024-03-05 23:39:28.28488,"I'm also actively looking for a better customer support tool than the one our team currently has, which is simply a Discord server with private dedicated support channels",Sales
1312,"",Agent,2024-03-05 23:34:47.017564,2024-03-05 23:40:26.110898,We don’t have outbound email automation functionally yet but our good friends at https://loops.so/ have a great outbound marketing tools.,Sales
1312,"",Agent,2024-03-05 23:34:47.017564,2024-03-05 23:41:09.636375,"yes, you can use us for support — would love to show you a demo of our product if you are interested.",Sales
1312,"",Customer,2024-03-05 23:34:47.017564,2024-03-05 23:41:49.918993,Yes a demo would be great -- do you have a calendly link?,Sales
1312,"",Customer,2024-03-05 23:34:47.017564,2024-03-05 23:42:07.954565,Also thanks for the Loops suggestion! I will check it out,Sales
1312,"",Agent,2024-03-05 23:34:47.017564,2024-03-05 23:42:37.758039,"sure, here it is https://calendly.com/rahul-atlas/30min?month=2024-03",Sales
1312,"",Customer,2024-03-05 23:34:47.017564,2024-03-05 23:44:03.723215,"Awesome, thank you!",Sales
1313,"",Customer,2024-03-06 04:04:05.297582,2024-03-06 04:04:05.297582,How can I use,Testing
1313,"",Customer,2024-03-06 04:04:05.297582,2024-03-06 04:04:16.147037,Zilla,Testing
1313,"",Agent,2024-03-06 04:04:05.297582,2024-03-06 05:09:13.915189,"hey Piotr, Are you looking to use Atlas or https://usezilla.com/ ? ",Testing
1314,"",Customer,2024-03-06 11:50:12.431096,2024-03-06 11:50:22.024655,How to create new tickets in Atlas?,"Ticketing - Misc,Product Question"
1314,"",Customer,2024-03-06 11:50:12.431096,2024-03-06 11:50:34.579589,where should I go?,"Ticketing - Misc,Product Question"
1314,"",Customer,2024-03-06 11:50:12.431096,2024-03-06 11:50:41.982379,thanks,"Ticketing - Misc,Product Question"
1314,"",Agent,2024-03-06 11:50:12.431096,2024-03-06 11:51:58.973419,"ideally you should install the Atlas widget on your webapp or mobile app https://help.atlas.so/articles/797065-chat-widget-client-side-copyOnce you have install the chat on your webpage, you can start a new ticket by starting a new conversation","Product Question,Ticketing - Misc"
1314,"",Agent,2024-03-06 11:50:12.431096,2024-03-06 11:53:04.725815,easiest way to install the chat widget would be simply go to https://app.atlas.so/configuration/installation and copy the JavaScript code,"Product Question,Ticketing - Misc"
1314,"",Customer,2024-03-06 11:50:12.431096,2024-03-06 11:53:42.590725,found it,"Ticketing - Misc,Product Question"
1314,"",Customer,2024-03-06 11:50:12.431096,2024-03-06 11:53:44.535473,thanks,"Ticketing - Misc,Product Question"
1314,"",Customer,2024-03-06 11:50:12.431096,2024-03-07 05:42:56.341259,can you send me the link to install the Atlas mobile app?,"Product Question,Ticketing - Misc"
1314,"",Agent,2024-03-06 11:50:12.431096,2024-03-07 05:44:42.534972,"Hey Arsenia, Atlas doesn’t have a mobile app, rather, when you open it on your mobile browser, you can add it to your screen, because we support PWA. And then Atlas behaves like a native app.","Ticketing - Misc,Product Question"
1314,"",Customer,2024-03-06 11:50:12.431096,2024-03-07 05:49:19.365063,got it. can you send me the URL to access it on my mobile,"Ticketing - Misc,Product Question"
1314,"",Customer,2024-03-06 11:50:12.431096,2024-03-07 05:49:21.201324,?,"Ticketing - Misc,Product Question"
1314,"",Agent,2024-03-06 11:50:12.431096,2024-03-07 05:50:40.447614,the same link should work - https://app.atlas.so,"Product Question,Ticketing - Misc"
1314,"",Customer,2024-03-06 11:50:12.431096,2024-03-07 05:51:50.795785,thank you,"Product Question,Ticketing - Misc"
1315,How does inbox filtering works!,Customer,2024-03-06 18:18:04.431938,2024-03-06 18:18:27.809867,Hi! I was wondering how I can set up round robin routing & workload management?,"Product Question,Infra - Search"
1315,How does inbox filtering works!,Agent,2024-03-06 18:18:04.431938,2024-03-06 18:25:10.853585,"Hey Steph, we don’t have this feature right now but planning to start working on start of Q2. Would love to get more details here if you have some time.","Infra - Search,Product Question"
1315,How does inbox filtering works!,Customer,2024-03-06 18:18:04.431938,2024-03-06 18:31:10.165546,Ah got you - and I can't seem to able to locate filters on my inbox page to find the right ticket?,"Infra - Search,Product Question"
1315,How does inbox filtering works!,Agent,2024-03-06 18:18:04.431938,2024-03-06 18:38:20.393849,you can type cmd+k to do a search or in the top bar you can search anything.,"Infra - Search,Product Question"
1315,How does inbox filtering works!,Customer,2024-03-06 18:18:04.431938,2024-03-06 18:39:10.896674,Just wondering what the filters mean!,"Infra - Search,Product Question"
1315,How does inbox filtering works!,Customer,2024-03-06 18:18:04.431938,2024-03-06 18:39:42.964559,"","Product Question,Infra - Search"
1315,How does inbox filtering works!,Customer,2024-03-06 18:18:04.431938,2024-03-06 18:41:13.93766,Does this mean I can't search by tags or ticket status?,"Product Question,Infra - Search"
1315,How does inbox filtering works!,Agent,2024-03-06 18:18:04.431938,2024-03-06 18:43:06.455156,You are able to build complex query in search along with free flowing search and safe that as a inbox. Each of them query is what we call filters (you can decide if you want to do and/or between filter). ,"Product Question,Infra - Search"
1315,How does inbox filtering works!,Agent,2024-03-06 18:18:04.431938,2024-03-06 18:43:16.64107,"You can, let me send a GIF on how this works.","Infra - Search,Product Question"
1315,How does inbox filtering works!,Agent,2024-03-06 18:18:04.431938,2024-03-06 18:44:50.600458,Here is an example.,"Product Question,Infra - Search"
1315,How does inbox filtering works!,Customer,2024-03-06 18:18:04.431938,2024-03-06 18:46:39.575422,Oh interesting! I can't see the filter tokens that's why I was confused!,"Infra - Search,Product Question"
1315,How does inbox filtering works!,Customer,2024-03-06 18:18:04.431938,2024-03-06 18:47:04.571571,"","Infra - Search,Product Question"
1315,How does inbox filtering works!,Agent,2024-03-06 18:18:04.431938,2024-03-06 18:47:26.818995,you should also be able to type and it should suggestions.,"Infra - Search,Product Question"
1315,How does inbox filtering works!,Customer,2024-03-06 18:18:04.431938,2024-03-06 18:48:33.182519,But you have a filter panel open - mine doesn't,"Infra - Search,Product Question"
1315,How does inbox filtering works!,Customer,2024-03-06 18:18:04.431938,2024-03-06 18:48:43.883822,How would I know what filters are available?,"Infra - Search,Product Question"
1315,How does inbox filtering works!,Customer,2024-03-06 18:18:04.431938,2024-03-06 18:49:03.248879,Could you also show me where I can set up the AI features (Smart assist),"Product Question,Infra - Search"
1315,How does inbox filtering works!,Agent,2024-03-06 18:18:04.431938,2024-03-06 18:50:43.279052,"ya, this is due to smaller screen size. Let me add a way to open the filterpane even on smaller screen. Will get out later today or tomorrow (apologies for that)","Infra - Search,Product Question"
1315,How does inbox filtering works!,Agent,2024-03-06 18:18:04.431938,2024-03-06 18:52:27.103576,"We are doing private beta for Smart Assist but happy to include you in the trial, would it possible to get some details from you. Here is my calendar.","Product Question,Infra - Search"
1315,How does inbox filtering works!,Customer,2024-03-06 18:18:04.431938,2024-03-06 19:43:52.820819,hello!,"Product Question,Infra - Search"
1315,How does inbox filtering works!,Agent,2024-03-06 18:18:04.431938,2024-03-06 19:45:06.255894,hey Steph,"Infra - Search,Product Question"
1315,How does inbox filtering works!,Customer,2024-03-06 18:18:04.431938,2024-03-06 19:48:34.191503,Yup - so 3 questions 1) How do I locate the filter panel 2) How can I enable smart assist 3) Where do I set up the chatbot workflow?,"Infra - Search,Product Question"
1315,How does inbox filtering works!,Customer,2024-03-06 18:18:04.431938,2024-03-06 19:48:35.897136,Thanks!!,"Product Question,Infra - Search"
1315,How does inbox filtering works!,Customer,2024-03-06 18:18:04.431938,2024-03-06 20:13:33.413307,Found the chatbot!,"Product Question,Infra - Search"
1315,How does inbox filtering works!,Agent,2024-03-06 18:18:04.431938,2024-03-06 21:22:55.271138,"hey Steph, do you have sometime to talk chat with me about smart assist needs? we have it in beta and I want to understand your usecase and make sure we can support your usecase. Here is my calendar.","Product Question,Infra - Search"
