ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
1478,Inbound lead,Customer,2024-04-24 06:57:26.893957,2024-04-24 06:58:17.251392,"Hi! My name is Clark. We are a small team, a team of two. Is it possible that we have 2 seats?",Sales
1483,P95 is same as P100 in reports,Customer,2024-04-25 17:33:47.549794,2024-04-25 17:33:47.549794,"Team, we see this in the response time report. Is it possible that there is an error? We see the Fastest 95 and all tickets with the same values",Bug
1484,Chatbot Questions,Customer,2024-04-26 06:39:44.336623,2024-04-26 06:39:44.336623,"Hello Team! We have a request: after implementing the tickets into the workflow and conducting tests, we noticed that the chatbot for the dashboard English version is not activating like the one for the French version. Could you please help us resolve this issue? Thank you.Page Url: https://widr.app/en/dashboardWorkflow : https://app.atlas.so/chatbots/ced6d9d0-e8ee-4b81-b7ae-1b65c2036d39",Bug
1485,,Customer,2024-04-26 07:06:46.003862,2024-04-26 07:06:46.003862,hello can i block some user?,Feature Request
1486,,Customer,2024-04-26 14:18:30.002181,2024-04-26 14:18:30.002181,"Folks, there is something I love in intercom seems to be missing in Atlas: easy navigation of the support conversations in their inbox view. When I click a ticket in Atlas inbox, it navigates to the customer view and I no longer can see a new incoming conversations or can no longer hop between multiple conversations (intercom even has keyboard shortcuts for this). One solution could be opening conversations in new tabs and keep the main inbox window on another tab but this wouldn’t be ideal. Any ideas on this?",Feature Request
1491,Customer Portal,Customer,2024-04-30 19:55:23.226032,2024-04-30 19:55:36.175566,Does Atlas provide support portals to our customers?,Feature Request
1493,,Agent,2024-05-01 17:04:02.278027,2024-05-01 17:08:36.389580,"hey Paul, how can we help you?",Sales
1494,,Customer,2024-05-01 20:10:22.690344,2024-05-01 20:10:29.057126,"Hello, my name is Pavan Vyas and I'm a professional bug bounty hunter.
I have discovered a critical bug in your website and would be happy to provide more details if you are interested about it.

Please feel free to contact me for further information.

and please let me know if any bounty will be provided or not?

EMAIL- vyasp979@gmail.com",Bug
1498,"Add ""Create Account"" option in list of accounts in customer edit modal",Customer,2024-05-02 15:22:55.582822,2024-05-02 15:22:55.582822,"`Creating Account from Customer edit`Hey! Another suggestion: It would be great to be able to create an Account directly from the Customer edit box. As you can see in the screenshot, the user (customer) has been using our platform, but I’d like to associate this user to an account. But her Account (customer for us) was not previously created. So right now I have to go to Account, create the Account and then go back to Customer and assign the customer with an Account. Does it makes sense?",Feature Request
1499,Sales Questions,Customer,2024-05-02 16:30:34.742988,2024-05-02 16:30:34.742988,"@Jon OBryan Forgot to ask during our demo yesterday - does Atlas has calling and SMS capabilities? If we were to integrate it with HubSpot, are we able to use those capabilities through HubSpot as well? Let me know, thanks!",Sales
1500,Delete customer segment,Customer,2024-05-03 07:32:04.732795,2024-05-03 07:32:04.732795,`Segments`Hey! Is there a way to edit or delete a Segment?,Product Question
1502,Moderator's spam report for support@getatlas.io,Customer,2024-05-03 21:34:24.620333,2024-05-03 21:34:24.620333,"This message is being sent to you because you are a moderator of the group support.The following suspicious messages were sent to your group, but are being held in your moderation queue because they are classified as likely spam messages.If you take no action, all the messages below will be discarded automatically as spam.However, if you see any messages that are not spam below, you may approve them individually by going to:https://groups.google.com/a/getatlas.io/group/support/pendmsgPlease do not mark this notification as spam; this is a service for group moderators. If you do not wish to receive these notifications in the future, you may change your preferences by going to:https://groups.google.com/a/getatlas.io/group/support/manage_post",Sales
1504,Default canned response,Customer,2024-05-06 06:17:40.606473,2024-05-06 06:17:40.606473,"One interesting feature idea, being able to have message openers prefilled for every new message. For example, I start every reply with ""Hey X! I'm Rishi, one of the founders of Hotplate..."" And I know other folks say ""Hey! X from Hotplate here..."" Having that prefilled would shave a few seconds per message!",Feature Request
1505,,Customer,2024-05-06 14:18:18.908613,2024-05-06 14:18:18.908613,"""Failed550 5.7.520 Access denied, Your organization does not allow external forwarding. Please contact your administrator for further assistance. AS(7555)""",Bug
1506,Show any CCied customer during switch customer flow,Customer,2024-05-06 16:30:19.53481,2024-05-06 16:30:19.534810,"Enhancement request- when switching a customer on a ticket, can it pre-populate anyone associated with the ticket already, and not the entire customer-base?",Feature Request
1507,Routing rule issue,Customer,2024-05-07 09:49:19.664567,2024-05-07 09:49:19.664567,need to delete segment,Product Question
1508,Not able to find the hubspot custom field,Customer,2024-05-07 19:05:17.671479,2024-05-07 19:05:17.671479,Hey guys! What's up?We have some custom fields from Hubspot that we would like to sync over from AtlasOne of the columns is realm_id but I can't seem to find it in the list.Is there a way to resync Hubspot columns so we get that?,Bug
1509,Rotate HMAC key,Customer,2024-05-07 19:30:10.102031,2024-05-07 19:30:10.102031,hey all - looking to rotate our atlas HMAC key - is that possible?,Feature Request
1510,Add multiple urls for webhooks,Customer,2024-05-07 19:48:17.381653,2024-05-07 19:48:17.381653,"Another thing, @Rahul AsatiIs there a way we configure the same event to trigger two webhooks?We wanted the first to send data to our Datalake and the second to run some AI stuff for us.",Feature Request
1512,Custom Sender?,Customer,2024-05-08 15:03:41.56693,2024-05-08 15:03:41.566930,"`Replying options`We have cases where we want to reply with an Alias (in our case is Amy from Oda Studio), and other cases that we would like to show our names as the sender and also to change the signature. So would be great if there could be options to reply as Help (for example in our case) or reply as Charly (just as an example).",Feature Request
1513,Ability to override SLA,Customer,2024-05-08 15:03:56.419229,2024-05-08 15:03:56.419229,"`SLAs`So, I created an SLA, but there are cases that it should not be applied. Would be good if it’s possible (only for Admins) to remove an SLA policy from a specific ticket.",Feature Request
1514,assignedAgent.email is not present in webhook calls,Customer,2024-05-08 15:08:03.139513,2024-05-08 15:08:03.139513,"Hey there!I noticed that assignedAgent.email from the conversations webhooks is always coming through as null. Could you please take a look at that, please?",Feature Request
1517,,Customer,2024-05-08 20:17:16.493328,2024-05-08 20:17:16.493328,"@Rahul Asati I have another issue - I have a routing which checks if the subject line contains ""ONBOARDING REQUEST"" although I have an example of an email that did not go through even though it should have",Product Question
1518,Customer external API,Customer,2024-05-08 21:04:05.134715,2024-05-08 21:04:05.134715,"Hey there! How are you?One more question, please: is there a way to send these 3 stats through the Customer API and Webhook?",Feature Request
1519,Sales Question,Customer,2024-05-08 21:20:23.343095,2024-05-08 21:21:14.992016,"Hi there, do you offer support for SMS? I saw live chat and email, but wanted to double check if SMS was supported either natively or through a 3rd party integration",Sales
1520,AI chatbot status,Customer,2024-05-09 14:59:17.901864,2024-05-09 14:59:17.901864,@Rahul Asati @Jon OBryan What is the status of AI bot for chats? I remember it was mentioned that its under development and will be available soon,Product Question
1521,Ticket not routing properly,Customer,2024-05-10 12:23:17.886302,2024-05-10 12:23:17.886302,"Hey, I’m having a slight issue routing emails I want to automatically close in Atlas. I setup some routing but it doesn’t seem to work correctly. Attached is an example of one i setup.",Product Question
1522,Chat ticket was not created in Atlas,Customer,2024-05-10 15:03:56.591052,2024-05-10 15:03:56.591052,"Good morning, everyone. A customer contacted us via chat around 09:57 today, but we haven't received the ticket in Atlas.Here's the customer's email: mailto:raiana.martins@sulamerica.com.brCould you please check into this?",Bug
1523,Actions post SLA violations,Customer,2024-05-10 16:15:28.883562,2024-05-10 16:15:28.883562,Hey quick question - we are figuring out how to sell a 24/5 support license with a 4 hour SLA. How would you setup escalations to work so that in case no one has responded we can route to someone on the team to respond,Feature Request
1524,Data is not indexed,Customer,2024-05-10 21:44:14.193959,2024-05-10 21:44:14.193959,"Hi - I'm running into an issue where there are Chat/Tickets that are closed, and the filter is supposed to filter them out, but they're still appearing",Bug
