ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
1484,Chatbot Questions,Agent,2024-04-26 06:39:44.336623,2024-04-26 08:16:10.718176,"Checking if I can use some plugin to get over this.Meanwhile, can you tell me one thing, if both the fr app and en apps are hosted as the same codebase, in the same place. Or are those separate apps, and separate hosting.",Bug
1484,Chatbot Questions,Agent,2024-04-26 06:39:44.336623,2024-04-26 08:20:55.971209,Tried with the test account. getting some login mismatch error,Bug
1484,Chatbot Questions,Customer,2024-04-26 06:39:44.336623,2024-04-26 08:24:24.545422,"First, try opening this account on Gmail, and then for signing into Widrpay, use ""sign with Google.""",Bug
1484,Chatbot Questions,Agent,2024-04-26 06:39:44.336623,2024-04-26 08:26:31.66225,"ah! thanksAlso, chatbot works :)",Bug
1484,Chatbot Questions,Customer,2024-04-26 06:39:44.336623,2024-04-26 08:32:38.463277,Thank you very much 🙏,Bug
1484,Chatbot Questions,Customer,2024-04-26 06:39:44.336623,2024-05-10 18:23:05.620075,"Dear @Jon OBryan hope you are doing well, I wanted to remove 3 accounts but I canno’t : Aina , Koloina and Kanto but I canno’t . Can you please assist by reatribute their account to mine and delete it ? I appreciate your time",Bug
1484,Chatbot Questions,Agent,2024-04-26 06:39:44.336623,2024-05-10 22:59:09.434621,"Kolonia,  This is done now!",Bug
1484,Chatbot Questions,Customer,2024-04-26 06:39:44.336623,2024-05-10 23:08:25.56384,thank you,Bug
1484,Chatbot Questions,Customer,2024-04-26 06:39:44.336623,2024-05-10 23:09:38.822852,please confirm if their roles are reatribute to my account and that Aina and Kanto are deleted account 🙂 No rush,Bug
1484,Chatbot Questions,Agent,2024-04-26 06:39:44.336623,2024-05-10 23:28:23.933233,"please confirm if their roles are reatribute to my accountI am not sure what you by roles being reatribute? would mind expanding on this.  I have deactivated accounts for Aina, Kanto and Kolonia.  We don't delete the agent account but remove their access so they will not be able to login, otherwise Reporting/Message they already sent out/Ticket that are already assigned to them show correct data. ",Bug
1484,Chatbot Questions,Customer,2024-04-26 06:39:44.336623,2024-05-10 23:33:08.840233,awesome. So if I can get the agent account and get Reporting/Message /Ticket assigned to me. I’d love it . Thank you @Rahul Asati,Bug
1484,Chatbot Questions,Agent,2024-04-26 06:39:44.336623,2024-05-10 23:35:30.01932,@Diane S. Assayag this might take some time to get done! will try to finish early next week (we haven’t had this request so far so will have to build this one),Bug
1484,Chatbot Questions,Customer,2024-04-26 06:39:44.336623,2024-05-11 00:05:13.956673,Is there any other contact registered that could receive the tickets and inquiries waiting to give me access to the support team in the meantime? @Rahul Asati,Bug
1484,Chatbot Questions,Agent,2024-04-26 06:39:44.336623,2024-05-11 03:45:54.655183,"I am not sure if understand correctly — do you want access to atlas account so that you could answer any unclosed tickets that were assigned to Aina, Kanto and Kolonia?",Bug
1484,Chatbot Questions,Agent,2024-04-26 06:39:44.336623,2024-05-11 07:25:31.36435,"Diane,  I have assigned all non-closed ticket from these 3 users to you.  You should be able to see these tickets assigned to you in your atlas inbox (with the email diane.assayag@respaid.com).  Let me know if you need anything else here.",Bug
1484,Chatbot Questions,Customer,2024-04-26 06:39:44.336623,2024-05-11 13:28:14.970422,This is great Thank you 🙏,Bug
1485,,Customer,2024-04-26 07:06:46.003862,2024-04-26 07:06:46.003862,hello can i block some user?,Feature Request
1485,,Agent,2024-04-26 07:06:46.003862,2024-04-26 07:11:14.744201,"Unfortunately we can’t block a user. I would suggest to create a new inbox for such users, and apply auto-close automation, Ticket Management  Automations>",Feature Request
1485,,Customer,2024-04-26 07:06:46.003862,2024-04-26 07:20:42.822391,"can you explain more detail? 
how can i assign user by email to my new inbox?",Feature Request
1485,,Agent,2024-04-26 07:06:46.003862,2024-04-26 07:26:43.600436,"Step 1Go To -1. Data > Custom Fields > Customer > https://app.atlas.so/configuration/custom-fields/new/customer2. Create a new field - Blocked, as a boolean Field",Feature Request
1485,,Agent,2024-04-26 07:06:46.003862,2024-04-26 07:35:31.249524,Step 21. Go To Customer Profile. Click on the ✏️ icon2. Update the the Blocked custom field,Feature Request
1485,,Agent,2024-04-26 07:06:46.003862,2024-04-26 07:37:17.877422,Step 31. Go to Search2. Choose Customer.Blocked is True and create an inbox,Feature Request
1485,,Agent,2024-04-26 07:06:46.003862,2024-04-26 07:37:53.720906,Last StepGo to Ticket Management > AutomationsCreate an automation rule for the new inbox,Feature Request
1485,,Customer,2024-04-26 07:06:46.003862,2024-04-26 07:46:27.346593,"thank you so much!! 
But at step 3, i added block property to my customer's profile. but there is no ticket. 

when i create with filter.",Feature Request
1485,,Customer,2024-04-26 07:06:46.003862,2024-04-26 07:46:41.26763,if is apply to future ticket that target customer create?,Feature Request
1485,,Customer,2024-04-26 07:06:46.003862,2024-04-26 07:46:47.701639,is it,Feature Request
1485,,Agent,2024-04-26 07:06:46.003862,2024-04-26 07:48:06.258727,"yes it would now work whenever the customer will start a new ticket, it will go to blocked mailbox.",Feature Request
1485,,Customer,2024-04-26 07:06:46.003862,2024-04-26 07:50:54.641078,ok thank you so much!,Feature Request
1485,,Customer,2024-04-26 07:06:46.003862,2024-04-26 07:51:00.12963,have a good day~,Feature Request
1485,,Agent,2024-04-26 07:06:46.003862,2024-04-26 07:51:15.019807,👋,Feature Request
1486,,Customer,2024-04-26 14:18:30.002181,2024-04-26 14:18:30.002181,"Folks, there is something I love in intercom seems to be missing in Atlas: easy navigation of the support conversations in their inbox view. When I click a ticket in Atlas inbox, it navigates to the customer view and I no longer can see a new incoming conversations or can no longer hop between multiple conversations (intercom even has keyboard shortcuts for this). One solution could be opening conversations in new tabs and keep the main inbox window on another tab but this wouldn’t be ideal. Any ideas on this?",Feature Request
1486,,Agent,2024-04-26 14:18:30.002181,2024-04-26 17:54:35.838273,@Yosafat We should have that in couple of weeks. here is how it will look like,Feature Request
1486,,Customer,2024-04-26 14:18:30.002181,2024-04-30 10:33:50.836247,"But this is in the customer timeline, right? Not in the inbox view across all customers",Feature Request
1486,,Agent,2024-04-26 14:18:30.002181,2024-04-30 18:39:53.351301,We will default to inbox that you came from and you will be able to switch between this customer tickets and any other inboxes you have.,Feature Request
1491,Customer Portal,Customer,2024-04-30 19:55:23.226032,2024-04-30 19:55:36.175566,Does Atlas provide support portals to our customers?,Feature Request
1491,Customer Portal,Customer,2024-04-30 19:55:23.226032,2024-04-30 19:55:48.094744,We have a few enterprise customers who are requesting for this?,Feature Request
1491,Customer Portal,Customer,2024-04-30 19:55:23.226032,2024-04-30 19:56:14.071792,we are already a atlas customer. but want to know if you folks can help with support portal (similar to zendesk),Feature Request
1491,Customer Portal,Agent,2024-04-30 19:55:23.226032,2024-04-30 20:21:13.89909,"Hi Sai! This is in our backlog for later this quarter. However, if you’d be willing to move to a paid plan (we’ll still apply the 50% YC discount), we could expedite this and get it done in the next 3 weeks.Would that work for you?",Feature Request
1493,,Agent,2024-05-01 17:04:02.278027,2024-05-01 17:08:36.38958,"hey Paul, how can we help you?",Sales
1494,,Customer,2024-05-01 20:10:22.690344,2024-05-01 20:10:29.057126,"Hello, my name is Pavan Vyas and I'm a professional bug bounty hunter.
I have discovered a critical bug in your website and would be happy to provide more details if you are interested about it.

Please feel free to contact me for further information.

and please let me know if any bounty will be provided or not?

EMAIL- vyasp979@gmail.com",Bug
1498,"Add ""Create Account"" option in list of accounts in customer edit modal",Customer,2024-05-02 15:22:55.582822,2024-05-02 15:22:55.582822,"`Creating Account from Customer edit`Hey! Another suggestion: It would be great to be able to create an Account directly from the Customer edit box. As you can see in the screenshot, the user (customer) has been using our platform, but I’d like to associate this user to an account. But her Account (customer for us) was not previously created. So right now I have to go to Account, create the Account and then go back to Customer and assign the customer with an Account. Does it makes sense?",Feature Request
1498,"Add ""Create Account"" option in list of accounts in customer edit modal",Agent,2024-05-02 15:22:55.582822,2024-05-02 15:30:57.640967,@Charly Amoruso great feedback (totally makes sense when you mention it)! will have it ready later today or tomorrow.,Feature Request
1498,"Add ""Create Account"" option in list of accounts in customer edit modal",Agent,2024-05-02 15:22:55.582822,2024-05-02 23:55:18.318874,"Charly, this is done now!",Feature Request
1499,Sales Questions,Customer,2024-05-02 16:30:34.742988,2024-05-02 16:30:34.742988,"@Jon OBryan Forgot to ask during our demo yesterday - does Atlas has calling and SMS capabilities? If we were to integrate it with HubSpot, are we able to use those capabilities through HubSpot as well? Let me know, thanks!",Sales
1499,Sales Questions,Agent,2024-05-02 16:30:34.742988,2024-05-02 16:41:24.747109,"Hi @Michaela McDermott! You can send SMS natively through us and you can call via integration (eg, Dialpad or Aircall).• For SMS, you just choose the channel as SMS when you’re sending a new message. Anyone who sends an SMS to you will automatically have a ticket created (or, if they have a ticket open, the message will be associated with that ticket). They show up in your timeline like other tickets, • For phone, you will see any calls (in or out) in the customer timeline, and if you have it enabled w/ the telephony tool (Dialpad, Aircall), you can see the call transcript and a link to the call recording. To make a call, you can click on the phone button in the customer’s info pane (from within Atlas).Lmk if any of that is unclear and I can send a Loom or hop on a quick call to clarify.",Sales
1499,Sales Questions,Customer,2024-05-02 16:30:34.742988,2024-05-02 16:44:14.893713,"Makes sense, thank you! Cc @Brandon Hancock for vis",Sales
1499,Sales Questions,Agent,2024-05-02 16:30:34.742988,2024-05-02 18:33:32.632837,@Michaela McDermott + @Brandon Hancock any chance you have an example of the form?,Sales
1499,Sales Questions,Customer,2024-05-02 16:30:34.742988,2024-05-02 18:35:23.443517,"@Jon OBryan, I believe @Michaela McDermott found one but she's OOO for the next few hours.",Sales
1499,Sales Questions,Customer,2024-05-02 16:30:34.742988,2024-05-02 19:05:14.648247,At an event today but should be able to send shortly!,Sales
1499,Sales Questions,Customer,2024-05-02 16:30:34.742988,2024-05-02 20:39:16.567087,"Thanks all for digging in here! Really appreciate the deep explore of Atlas capabilities.Also, @Jon OBryan if there are areas where Atlas falls short of HubSpot, are you open to us surfacing them to you to get a timeline estimate on if/when you will launch the feature?",Sales
1499,Sales Questions,Customer,2024-05-02 16:30:34.742988,2024-05-03 00:55:10.259151,"@Jon OBryan This is probably the most simplified version of a form that we would use, but this is our current contact us form which we would route to Atlas ideally.Let me know if you have questions once you take a look.",Sales
1499,Sales Questions,Agent,2024-05-02 16:30:34.742988,2024-05-03 04:14:02.896654,"@Thomas Epting definitely can do. Are there any specific features from HubSpot you are using or considering using? If not, I can give you our general roadmap so you have an idea of our direction.",Sales
1499,Sales Questions,Agent,2024-05-02 16:30:34.742988,2024-05-03 04:22:27.031951,"Thanks, @Michaela McDermott! It looks like this is being done via API presently which we support. We can give you a code sample that you could use for this to make the associated API calls — working on this shortly, hope to have the code snippet next week for this.",Sales
